+----------------+---------------------+------+----------------------------------------------------------------+-----------------------+-----------------------+
| unix_timestamp | timestamp           | name | filename                                                       | image_shift_x         | image_shift_y         |
|     1571517472 | 2019-10-19 13:37:52 | en   | 19oct18b_AC39_3_good_00030gr_00099sq_v04_00004hl_2_v01_00018en | -3.96387069177192e-06 |  2.74241510525076e-06 |
|     1571517534 | 2019-10-19 13:38:54 | en   | 19oct18b_AC39_3_good_00030gr_00099sq_v04_00004hl_2_v01_00019en | -4.66679477425732e-06 |  2.29444355960458e-06 |
|     1571517640 | 2019-10-19 13:40:40 | en   | 19oct18b_AC39_3_good_00023gr_00100sq_v02_00002hl_2_v01_00002en |  -9.2623878347842e-07 | -3.36442587149303e-06 |
|     1571517699 | 2019-10-19 13:41:39 | en   | 19oct18b_AC39_3_good_00023gr_00100sq_v02_00002hl_2_v01_00003en | -3.04296232385449e-07 | -2.75492933257765e-06 |
|     1571517758 | 2019-10-19 13:42:38 | en   | 19oct18b_AC39_3_good_00023gr_00100sq_v02_00002hl_2_v01_00004en |  -8.5371763650676e-07 |  -2.1687431908061e-06 |
|     1571517822 | 2019-10-19 13:43:42 | en   | 19oct18b_AC39_3_good_00023gr_00100sq_v02_00002hl_2_v01_00005en | -1.49810335389481e-06 | -2.68526139796601e-06 |
|     1571517880 | 2019-10-19 13:44:40 | en   | 19oct18b_AC39_3_good_00023gr_00100sq_v02_00002hl_2_v01_00006en |  2.32505951522715e-06 | -1.14209354933708e-06 |
|     1571517977 | 2019-10-19 13:46:17 | en   | 19oct18b_AC39_3_good_00023gr_00100sq_v02_00002hl_2_v01_00007en |   3.2598055074508e-06 |  -6.2065421932278e-07 |
|     1571518006 | 2019-10-19 13:46:46 | en   | 19oct18b_AC39_3_good_00023gr_00100sq_v02_00002hl_2_v01_00008en |  2.86655234272809e-06 |  1.23776557277477e-07 |
|     1571518122 | 2019-10-19 13:48:42 | en   | 19oct18b_AC39_3_good_00023gr_00100sq_v02_00002hl_2_v01_00010en |  3.89428077412996e-07 |  2.55752800310706e-06 |
|     1571518187 | 2019-10-19 13:49:47 | en   | 19oct18b_AC39_3_good_00023gr_00100sq_v02_00002hl_2_v01_00011en |  1.17060328478939e-06 |   2.8204925550846e-06 |
|     1571518246 | 2019-10-19 13:50:46 | en   | 19oct18b_AC39_3_good_00023gr_00100sq_v02_00002hl_2_v01_00012en |  7.04293904278361e-07 |  3.54947003893739e-06 |
|     1571518304 | 2019-10-19 13:51:44 | en   | 19oct18b_AC39_3_good_00023gr_00100sq_v02_00002hl_2_v01_00013en | -1.24763946089828e-07 |  3.20155586285636e-06 |
|     1571518367 | 2019-10-19 13:52:47 | en   | 19oct18b_AC39_3_good_00023gr_00100sq_v02_00002hl_2_v01_00014en | -2.59641761535329e-06 |  6.57037422376501e-07 |
|     1571518427 | 2019-10-19 13:53:47 | en   | 19oct18b_AC39_3_good_00023gr_00100sq_v02_00002hl_2_v01_00015en | -3.05886160626264e-06 | -5.15668162617327e-08 |
|     1571518486 | 2019-10-19 13:54:46 | en   | 19oct18b_AC39_3_good_00023gr_00100sq_v02_00002hl_2_v01_00016en | -3.53635851667962e-06 |  3.36058378778307e-07 |
|     1571518550 | 2019-10-19 13:55:50 | en   | 19oct18b_AC39_3_good_00023gr_00100sq_v02_00002hl_2_v01_00017en | -3.11160840898999e-06 |  1.21076318625433e-06 |
|     1571518661 | 2019-10-19 13:57:41 | en   | 19oct18b_AC39_3_good_00023gr_00100sq_v03_00003hl_2_v01_00002en |  3.27516362224643e-06 | -1.47846324826107e-06 |
|     1571518782 | 2019-10-19 13:59:42 | en   | 19oct18b_AC39_3_good_00023gr_00100sq_v03_00003hl_2_v01_00004en |  3.58756494651056e-06 | -2.62578925615189e-07 |
|     1571518841 | 2019-10-19 14:00:41 | en   | 19oct18b_AC39_3_good_00023gr_00100sq_v03_00003hl_2_v01_00005en |  2.70689527651525e-06 | -8.09226822070623e-07 |
|     1571518903 | 2019-10-19 14:01:43 | en   | 19oct18b_AC39_3_good_00023gr_00100sq_v03_00003hl_2_v01_00006en |  1.94336066014906e-06 |  2.75658293617383e-06 |
|     1571518967 | 2019-10-19 14:02:47 | en   | 19oct18b_AC39_3_good_00023gr_00100sq_v03_00003hl_2_v01_00007en |  9.95961405552097e-07 |   2.2080357000338e-06 |
|     1571519026 | 2019-10-19 14:03:46 | en   | 19oct18b_AC39_3_good_00023gr_00100sq_v03_00003hl_2_v01_00008en |    1.313690590869e-06 |  3.34717187987107e-06 |
|     1571519085 | 2019-10-19 14:04:45 | en   | 19oct18b_AC39_3_good_00023gr_00100sq_v03_00003hl_2_v01_00009en |  6.10899460333701e-07 |  3.02291247783238e-06 |
|     1571519149 | 2019-10-19 14:05:49 | en   | 19oct18b_AC39_3_good_00023gr_00100sq_v03_00003hl_2_v01_00010en | -2.16756502925717e-06 |  1.10826382148246e-06 |
|     1571519209 | 2019-10-19 14:06:49 | en   | 19oct18b_AC39_3_good_00023gr_00100sq_v03_00003hl_2_v01_00011en | -3.07973490323564e-06 |  6.17558303320188e-07 |
|     1571519305 | 2019-10-19 14:08:25 | en   | 19oct18b_AC39_3_good_00023gr_00100sq_v03_00003hl_2_v01_00012en | -2.76140254261891e-06 | -1.99217814162986e-07 |
|     1571519335 | 2019-10-19 14:08:55 | en   | 19oct18b_AC39_3_good_00023gr_00100sq_v03_00003hl_2_v01_00013en | -2.05042019257929e-06 |  1.95487589074027e-07 |
|     1571519393 | 2019-10-19 14:09:53 | en   | 19oct18b_AC39_3_good_00023gr_00100sq_v03_00003hl_2_v01_00014en | -2.44453901866222e-07 | -2.49475349347991e-06 |
|     1571519451 | 2019-10-19 14:10:51 | en   | 19oct18b_AC39_3_good_00023gr_00100sq_v03_00003hl_2_v01_00015en | -8.67129319192873e-07 | -2.94712784105178e-06 |
|     1571519557 | 2019-10-19 14:12:37 | en   | 19oct18b_AC39_3_good_00023gr_00101sq_v02_00002hl_2_v01_00002en | -1.41181962573192e-06 | -4.14894406419495e-06 |
|     1571519617 | 2019-10-19 14:13:37 | en   | 19oct18b_AC39_3_good_00023gr_00101sq_v02_00002hl_2_v01_00003en | -5.41072811608494e-07 | -3.60592207346581e-06 |
|     1571519678 | 2019-10-19 14:14:38 | en   | 19oct18b_AC39_3_good_00023gr_00101sq_v02_00002hl_2_v01_00004en | -8.82114242420509e-07 | -2.94359191144215e-06 |
|     1571519745 | 2019-10-19 14:15:45 | en   | 19oct18b_AC39_3_good_00023gr_00101sq_v02_00002hl_2_v01_00005en | -1.69145933299506e-06 | -3.40796641967809e-06 |
|     1571519807 | 2019-10-19 14:16:47 | en   | 19oct18b_AC39_3_good_00023gr_00101sq_v02_00002hl_2_v01_00006en |  2.28414259889019e-06 | -1.82033803249136e-06 |
|     1571519901 | 2019-10-19 14:18:21 | en   | 19oct18b_AC39_3_good_00023gr_00101sq_v02_00002hl_2_v01_00007en |  2.93299035914724e-06 | -1.34715792040404e-06 |
|     1571519930 | 2019-10-19 14:18:50 | en   | 19oct18b_AC39_3_good_00023gr_00101sq_v02_00002hl_2_v01_00008en |  2.59554515302044e-06 | -6.94755805716961e-07 |
|     1571519988 | 2019-10-19 14:19:48 | en   | 19oct18b_AC39_3_good_00023gr_00101sq_v02_00002hl_2_v01_00009en |  1.95488861226771e-06 | -1.09748991660596e-06 |
|     1571520047 | 2019-10-19 14:20:47 | en   | 19oct18b_AC39_3_good_00023gr_00101sq_v02_00002hl_2_v01_00010en |  9.68323219951151e-07 |  2.18446372351771e-06 |
|     1571520109 | 2019-10-19 14:21:49 | en   | 19oct18b_AC39_3_good_00023gr_00101sq_v02_00002hl_2_v01_00011en |  1.88613745042121e-07 |  1.60725478885315e-06 |
|     1571520170 | 2019-10-19 14:22:50 | en   | 19oct18b_AC39_3_good_00023gr_00101sq_v02_00002hl_2_v01_00012en |  3.76479985840917e-07 |  2.73266424198465e-06 |
|     1571520229 | 2019-10-19 14:23:49 | en   | 19oct18b_AC39_3_good_00023gr_00101sq_v02_00002hl_2_v01_00013en |  -3.8325082537427e-07 |  2.28641926238017e-06 |
|     1571520291 | 2019-10-19 14:24:51 | en   | 19oct18b_AC39_3_good_00023gr_00101sq_v02_00002hl_2_v01_00014en |   3.4486350710524e-06 |  4.39488168663739e-06 |
|     1571520353 | 2019-10-19 14:25:53 | en   | 19oct18b_AC39_3_good_00023gr_00101sq_v02_00002hl_2_v01_00015en | -2.52904893528344e-06 |  5.20879499474335e-08 |
|     1571520415 | 2019-10-19 14:26:55 | en   | 19oct18b_AC39_3_good_00023gr_00101sq_v02_00002hl_2_v01_00016en | -3.44854421058245e-06 | -5.42473617149181e-07 |
|     1571520510 | 2019-10-19 14:28:30 | en   | 19oct18b_AC39_3_good_00023gr_00101sq_v02_00002hl_2_v01_00017en | -3.26514001265265e-06 |  6.26273931054913e-07 |
|     1571520539 | 2019-10-19 14:28:59 | en   | 19oct18b_AC39_3_good_00023gr_00101sq_v02_00002hl_2_v01_00018en | -3.91298900277582e-06 |   2.4339591483907e-07 |
|     1571520650 | 2019-10-19 14:30:50 | en   | 19oct18b_AC39_3_good_00023gr_00101sq_v03_00003hl_2_v01_00002en |  1.27571981388818e-06 |  3.14483225242369e-07 |
|     1571520709 | 2019-10-19 14:31:49 | en   | 19oct18b_AC39_3_good_00023gr_00101sq_v03_00003hl_2_v01_00003en |  2.08146867977751e-06 |  7.88785780814884e-07 |
|     1571520767 | 2019-10-19 14:32:47 | en   | 19oct18b_AC39_3_good_00023gr_00101sq_v03_00003hl_2_v01_00004en |  1.76932999839733e-06 |  1.49540370775343e-06 |
|     1571520826 | 2019-10-19 14:33:46 | en   | 19oct18b_AC39_3_good_00023gr_00101sq_v03_00003hl_2_v01_00005en |  9.73769892280071e-07 |  1.27215134512219e-06 |
|     1571520887 | 2019-10-19 14:34:47 | en   | 19oct18b_AC39_3_good_00023gr_00101sq_v03_00003hl_2_v01_00006en | -1.03309974352462e-08 |  4.33016269843031e-06 |
|     1571520945 | 2019-10-19 14:35:45 | en   | 19oct18b_AC39_3_good_00023gr_00101sq_v03_00003hl_2_v01_00007en | -7.20314577340983e-07 |  4.02575939106477e-06 |
|     1571521004 | 2019-10-19 14:36:44 | en   | 19oct18b_AC39_3_good_00023gr_00101sq_v03_00003hl_2_v01_00008en | -3.94264528114779e-06 |  2.74710988681217e-06 |
|     1571521065 | 2019-10-19 14:37:45 | en   | 19oct18b_AC39_3_good_00023gr_00101sq_v03_00003hl_2_v01_00009en | -3.75430881699926e-06 |  1.79289489901574e-06 |
|     1571521132 | 2019-10-19 14:38:52 | en   | 19oct18b_AC39_3_good_00023gr_00101sq_v03_00003hl_2_v01_00010en | -2.16165150479796e-06 | -5.25605630159214e-07 |
|     1571521193 | 2019-10-19 14:39:53 | en   | 19oct18b_AC39_3_good_00023gr_00101sq_v03_00003hl_2_v01_00011en | -1.58112875254378e-06 |  -1.5388705810464e-06 |
|     1571521253 | 2019-10-19 14:40:53 | en   | 19oct18b_AC39_3_good_00023gr_00101sq_v03_00003hl_2_v01_00012en |   3.5263500305178e-06 | -2.26948414776394e-06 |
|     1571521361 | 2019-10-19 14:42:41 | en   | 19oct18b_AC39_3_good_00023gr_00101sq_v04_00004hl_2_v01_00002en | -1.09464684878525e-06 | -4.00399076809947e-06 |
|     1571521421 | 2019-10-19 14:43:41 | en   | 19oct18b_AC39_3_good_00023gr_00101sq_v04_00004hl_2_v01_00003en | -3.13338689458757e-07 | -3.61731407251444e-06 |
|     1571521483 | 2019-10-19 14:44:43 | en   | 19oct18b_AC39_3_good_00023gr_00101sq_v04_00004hl_2_v01_00004en | -1.01866242907847e-06 | -2.94194827835661e-06 |
|     1571521544 | 2019-10-19 14:45:44 | en   | 19oct18b_AC39_3_good_00023gr_00101sq_v04_00004hl_2_v01_00005en |  2.47591447418776e-06 | -1.73244955817424e-06 |
|     1571521602 | 2019-10-19 14:46:42 | en   | 19oct18b_AC39_3_good_00023gr_00101sq_v04_00004hl_2_v01_00006en |  3.23664405553683e-06 | -1.19590248269828e-06 |
|     1571521665 | 2019-10-19 14:47:45 | en   | 19oct18b_AC39_3_good_00023gr_00101sq_v04_00004hl_2_v01_00007en |  2.85964037787265e-06 | -4.34291847308869e-07 |
|     1571521726 | 2019-10-19 14:48:46 | en   | 19oct18b_AC39_3_good_00023gr_00101sq_v04_00004hl_2_v01_00008en |  1.98256693256256e-06 | -9.90867791100879e-07 |
|     1571521786 | 2019-10-19 14:49:46 | en   | 19oct18b_AC39_3_good_00023gr_00101sq_v04_00004hl_2_v01_00009en |  4.22674498378515e-07 |  1.60941674286738e-06 |
|     1571521850 | 2019-10-19 14:50:50 | en   | 19oct18b_AC39_3_good_00023gr_00101sq_v04_00004hl_2_v01_00010en |  1.26538438125389e-06 |  2.07474092094562e-06 |
|     1571521911 | 2019-10-19 14:51:51 | en   | 19oct18b_AC39_3_good_00023gr_00101sq_v04_00004hl_2_v01_00011en |  8.40631012548004e-07 |  2.87511407583903e-06 |
|     1571521970 | 2019-10-19 14:52:50 | en   | 19oct18b_AC39_3_good_00023gr_00101sq_v04_00004hl_2_v01_00012en |  4.30733661629937e-08 |  2.47125752146485e-06 |
|     1571522064 | 2019-10-19 14:54:24 | en   | 19oct18b_AC39_3_good_00023gr_00101sq_v04_00004hl_2_v01_00013en | -3.03281089568382e-06 |  6.95255980541181e-07 |
|     1571522093 | 2019-10-19 14:54:53 | en   | 19oct18b_AC39_3_good_00023gr_00101sq_v04_00004hl_2_v01_00014en | -2.39508255884954e-06 |   5.1400894434779e-08 |
|     1571522157 | 2019-10-19 14:55:57 | en   | 19oct18b_AC39_3_good_00023gr_00101sq_v04_00004hl_2_v01_00015en | -3.14502346614296e-06 | -5.14930323050908e-07 |
|     1571522219 | 2019-10-19 14:56:59 | en   | 19oct18b_AC39_3_good_00023gr_00101sq_v04_00004hl_2_v01_00016en | -3.76563649773493e-06 |  1.12694574108635e-07 |
|     1571522325 | 2019-10-19 14:58:45 | en   | 19oct18b_AC39_3_good_00022gr_00103sq_v02_00002hl_2_v01_00002en |  2.97525885525036e-08 | -3.84070815857597e-06 |
|     1571522385 | 2019-10-19 14:59:45 | en   | 19oct18b_AC39_3_good_00022gr_00103sq_v02_00002hl_2_v01_00003en |  6.70542081255336e-07 | -3.31426190407948e-06 |
|     1571522477 | 2019-10-19 15:01:17 | en   | 19oct18b_AC39_3_good_00022gr_00103sq_v02_00002hl_2_v01_00004en |  4.24267166293037e-07 | -2.57233458972032e-06 |
|     1571522536 | 2019-10-19 15:02:16 | en   | 19oct18b_AC39_3_good_00022gr_00103sq_v02_00002hl_2_v01_00005en | -3.69827207356861e-07 | -3.10983133503858e-06 |
|     1571522566 | 2019-10-19 15:02:46 | en   | 19oct18b_AC39_3_good_00022gr_00103sq_v02_00002hl_2_v01_00006en |  3.90592490328576e-06 | -1.63736806287868e-06 |
|     1571522628 | 2019-10-19 15:03:48 | en   | 19oct18b_AC39_3_good_00022gr_00103sq_v02_00002hl_2_v01_00007en |  3.15245261677405e-06 | -1.29437618003932e-06 |
|     1571522693 | 2019-10-19 15:04:53 | en   | 19oct18b_AC39_3_good_00022gr_00103sq_v02_00002hl_2_v01_00008en |  3.43109029288705e-06 | -4.50577958058219e-07 |
|     1571522751 | 2019-10-19 15:05:51 | en   | 19oct18b_AC39_3_good_00022gr_00103sq_v02_00002hl_2_v01_00009en |  1.33276618707061e-06 |  2.05413780989838e-06 |
|     1571522817 | 2019-10-19 15:06:57 | en   | 19oct18b_AC39_3_good_00022gr_00103sq_v02_00002hl_2_v01_00010en |  2.00778629025806e-06 |  2.54812368650115e-06 |
|     1571522883 | 2019-10-19 15:08:03 | en   | 19oct18b_AC39_3_good_00022gr_00103sq_v02_00002hl_2_v01_00011en |  1.62905097622631e-06 |   3.3765544173626e-06 |
|     1571522941 | 2019-10-19 15:09:01 | en   | 19oct18b_AC39_3_good_00022gr_00103sq_v02_00002hl_2_v01_00012en |  7.98861403774147e-07 |   2.8146260018026e-06 |
|     1571523004 | 2019-10-19 15:10:04 | en   | 19oct18b_AC39_3_good_00022gr_00103sq_v02_00002hl_2_v01_00013en | -1.25430068250316e-06 |  3.55575506354919e-07 |
|     1571523101 | 2019-10-19 15:11:41 | en   | 19oct18b_AC39_3_good_00022gr_00103sq_v02_00002hl_2_v01_00014en | -2.14043116550134e-06 | -2.38036390899399e-07 |
|     1571523130 | 2019-10-19 15:12:10 | en   | 19oct18b_AC39_3_good_00022gr_00103sq_v02_00002hl_2_v01_00015en | -1.95962442212288e-06 |  1.03094130051275e-06 |
|     1571523189 | 2019-10-19 15:13:09 | en   | 19oct18b_AC39_3_good_00022gr_00103sq_v02_00002hl_2_v01_00016en | -2.71489319046907e-06 |  5.41358225835676e-07 |
|     1571523299 | 2019-10-19 15:14:59 | en   | 19oct18b_AC39_3_good_00022gr_00103sq_v03_00003hl_2_v01_00002en | -1.64807675735649e-06 | -3.59923489953122e-06 |
|     1571523356 | 2019-10-19 15:15:56 | en   | 19oct18b_AC39_3_good_00022gr_00103sq_v03_00003hl_2_v01_00003en | -8.07231462798776e-07 | -3.19080276958844e-06 |
|     1571523416 | 2019-10-19 15:16:56 | en   | 19oct18b_AC39_3_good_00022gr_00103sq_v03_00003hl_2_v01_00004en | -1.28892451218455e-06 | -2.51241519226082e-06 |
|     1571523511 | 2019-10-19 15:18:31 | en   | 19oct18b_AC39_3_good_00022gr_00103sq_v03_00003hl_2_v01_00005en | -2.03786664934409e-06 | -2.98844431387503e-06 |
|     1571523570 | 2019-10-19 15:19:30 | en   | 19oct18b_AC39_3_good_00022gr_00103sq_v03_00003hl_2_v01_00006en |   2.0530803763683e-06 | -1.47108915424374e-06 |
|     1571523598 | 2019-10-19 15:19:58 | en   | 19oct18b_AC39_3_good_00022gr_00103sq_v03_00003hl_2_v01_00007en |  2.83898353051389e-06 |  -1.0040384101238e-06 |
|     1571523660 | 2019-10-19 15:21:00 | en   | 19oct18b_AC39_3_good_00022gr_00103sq_v03_00003hl_2_v01_00008en |  2.51592322312795e-06 | -3.91348484783021e-07 |
|     1571523720 | 2019-10-19 15:22:00 | en   | 19oct18b_AC39_3_good_00022gr_00103sq_v03_00003hl_2_v01_00009en |  1.70038445331685e-06 | -7.45564802474334e-07 |
|     1571523783 | 2019-10-19 15:23:03 | en   | 19oct18b_AC39_3_good_00022gr_00103sq_v03_00003hl_2_v01_00010en |  7.24740687006053e-07 |  2.63031683924708e-06 |
|     1571523843 | 2019-10-19 15:24:03 | en   | 19oct18b_AC39_3_good_00022gr_00103sq_v03_00003hl_2_v01_00011en | -1.97394072844924e-08 |  2.11094962256028e-06 |
|     1571523937 | 2019-10-19 15:25:37 | en   | 19oct18b_AC39_3_good_00022gr_00103sq_v03_00003hl_2_v01_00012en |  8.42819436703379e-08 |  3.25068992495406e-06 |
|     1571523966 | 2019-10-19 15:26:06 | en   | 19oct18b_AC39_3_good_00022gr_00103sq_v03_00003hl_2_v01_00013en | -5.13952767093476e-07 |  2.88594143736967e-06 |
|     1571524030 | 2019-10-19 15:27:10 | en   | 19oct18b_AC39_3_good_00022gr_00103sq_v03_00003hl_2_v01_00014en | -2.96589367656329e-06 |    2.249626647349e-07 |
|     1571524089 | 2019-10-19 15:28:09 | en   | 19oct18b_AC39_3_good_00022gr_00103sq_v03_00003hl_2_v01_00015en | -3.66522153436347e-06 | -2.32936928247862e-07 |
|     1571524153 | 2019-10-19 15:29:13 | en   | 19oct18b_AC39_3_good_00022gr_00103sq_v03_00003hl_2_v01_00016en | -3.42774101420532e-06 |  9.10602053515093e-07 |
|     1571524214 | 2019-10-19 15:30:14 | en   | 19oct18b_AC39_3_good_00022gr_00103sq_v03_00003hl_2_v01_00017en | -4.13872336424493e-06 |  5.15896650278078e-07 |
|     1571524318 | 2019-10-19 15:31:58 | en   | 19oct18b_AC39_3_good_00022gr_00103sq_v04_00004hl_2_v01_00002en |    1.422132118059e-06 |  -1.8887451139172e-06 |
|     1571524379 | 2019-10-19 15:32:59 | en   | 19oct18b_AC39_3_good_00022gr_00103sq_v04_00004hl_2_v01_00003en |  2.34062862322413e-06 | -1.38448564269206e-06 |
|     1571524444 | 2019-10-19 15:34:04 | en   | 19oct18b_AC39_3_good_00022gr_00103sq_v04_00004hl_2_v01_00004en |  1.63330734333666e-06 |  -8.8972404027718e-07 |
|     1571524505 | 2019-10-19 15:35:05 | en   | 19oct18b_AC39_3_good_00022gr_00103sq_v04_00004hl_2_v01_00005en | -1.04330678357296e-07 |  1.61188414288182e-06 |
|     1571524564 | 2019-10-19 15:36:04 | en   | 19oct18b_AC39_3_good_00022gr_00103sq_v04_00004hl_2_v01_00006en |  7.07493481180928e-08 |   2.5864735462801e-06 |
|     1571524661 | 2019-10-19 15:37:41 | en   | 19oct18b_AC39_3_good_00022gr_00103sq_v04_00004hl_2_v01_00007en | -6.15792295358681e-07 |  2.27939400303057e-06 |
|     1571524690 | 2019-10-19 15:38:10 | en   | 19oct18b_AC39_3_good_00022gr_00103sq_v04_00004hl_2_v01_00008en |  3.24619617906699e-06 |  3.87047552230069e-06 |
|     1571524749 | 2019-10-19 15:39:09 | en   | 19oct18b_AC39_3_good_00022gr_00103sq_v04_00004hl_2_v01_00009en |   3.4418547835198e-06 |  4.69519454580804e-06 |
|     1571524816 | 2019-10-19 15:40:16 | en   | 19oct18b_AC39_3_good_00022gr_00103sq_v04_00004hl_2_v01_00010en |  2.71042680745287e-06 |  4.57407166606944e-06 |
|     1571524908 | 2019-10-19 15:41:48 | en   | 19oct18b_AC39_3_good_00022gr_00103sq_v04_00004hl_2_v01_00011en |  4.84697986530568e-06 |  7.23025941335586e-07 |
|     1571525003 | 2019-10-19 15:43:23 | en   | 19oct18b_AC39_3_good_00022gr_00104sq_v02_00002hl_2_v01_00002en | -7.29762722733747e-07 | -7.36041612557772e-07 |
|     1571525061 | 2019-10-19 15:44:21 | en   | 19oct18b_AC39_3_good_00022gr_00104sq_v02_00002hl_2_v01_00003en | -4.65642897311718e-07 |  2.37566551621392e-08 |
|     1571525118 | 2019-10-19 15:45:18 | en   | 19oct18b_AC39_3_good_00022gr_00104sq_v02_00002hl_2_v01_00004en |  -1.5071439080079e-06 |  1.41729847240711e-08 |
|     1571525179 | 2019-10-19 15:46:19 | en   | 19oct18b_AC39_3_good_00022gr_00104sq_v02_00002hl_2_v01_00005en | -1.54217223019311e-06 | -6.95639499027166e-07 |
|     1571525240 | 2019-10-19 15:47:20 | en   | 19oct18b_AC39_3_good_00022gr_00104sq_v02_00002hl_2_v01_00006en |    2.361771111888e-06 |  1.33797412210605e-06 |
|     1571525298 | 2019-10-19 15:48:18 | en   | 19oct18b_AC39_3_good_00022gr_00104sq_v02_00002hl_2_v01_00007en |  3.05923438137052e-06 |  1.73898166695335e-06 |
|     1571525358 | 2019-10-19 15:49:18 | en   | 19oct18b_AC39_3_good_00022gr_00104sq_v02_00002hl_2_v01_00008en |  2.79770874948358e-06 |  2.55403121839482e-06 |
|     1571525418 | 2019-10-19 15:50:18 | en   | 19oct18b_AC39_3_good_00022gr_00104sq_v02_00002hl_2_v01_00009en |  1.88826928200654e-06 |  2.08680770063199e-06 |
|     1571525481 | 2019-10-19 15:51:21 | en   | 19oct18b_AC39_3_good_00022gr_00104sq_v02_00002hl_2_v01_00010en |   4.9257365774487e-06 | -8.39201885371372e-07 |
|     1571525542 | 2019-10-19 15:52:22 | en   | 19oct18b_AC39_3_good_00022gr_00104sq_v02_00002hl_2_v01_00011en |  4.17679444028916e-06 | -1.31523100698558e-06 |
|     1571525603 | 2019-10-19 15:53:23 | en   | 19oct18b_AC39_3_good_00022gr_00104sq_v02_00002hl_2_v01_00012en |  1.05560868492063e-06 |  5.09897749662642e-06 |
|     1571525666 | 2019-10-19 15:54:26 | en   | 19oct18b_AC39_3_good_00022gr_00104sq_v02_00002hl_2_v01_00013en |  1.91853261734355e-07 |  5.18807017699761e-06 |
|     1571525728 | 2019-10-19 15:55:28 | en   | 19oct18b_AC39_3_good_00022gr_00104sq_v02_00002hl_2_v01_00014en | -2.76642246211735e-06 |  3.76982388747646e-06 |
|     1571525790 | 2019-10-19 15:56:30 | en   | 19oct18b_AC39_3_good_00022gr_00104sq_v02_00002hl_2_v01_00015en | -3.64842491262991e-06 |  3.66113251731553e-06 |
|     1571525850 | 2019-10-19 15:57:30 | en   | 19oct18b_AC39_3_good_00022gr_00104sq_v02_00002hl_2_v01_00016en | -3.65914548020238e-06 |  2.91523374994429e-06 |
|     1571525911 | 2019-10-19 15:58:31 | en   | 19oct18b_AC39_3_good_00022gr_00104sq_v02_00002hl_2_v01_00017en | -2.80704454925554e-06 |  2.88933525931884e-06 |
|     1571526023 | 2019-10-19 16:00:23 | en   | 19oct18b_AC39_3_good_00022gr_00104sq_v03_00003hl_2_v01_00002en |  -7.4015103772562e-07 | -1.51404473848143e-06 |
|     1571526080 | 2019-10-19 16:01:20 | en   | 19oct18b_AC39_3_good_00022gr_00104sq_v03_00003hl_2_v01_00003en | -8.24663948336343e-07 | -4.43196644887198e-07 |
|     1571526142 | 2019-10-19 16:02:22 | en   | 19oct18b_AC39_3_good_00022gr_00104sq_v03_00003hl_2_v01_00004en | -1.65338778832115e-06 | -1.31936944313421e-06 |
|     1571526204 | 2019-10-19 16:03:24 | en   | 19oct18b_AC39_3_good_00022gr_00104sq_v03_00003hl_2_v01_00005en | -1.72464752227498e-06 | -5.02247778365241e-07 |
|     1571526265 | 2019-10-19 16:04:25 | en   | 19oct18b_AC39_3_good_00022gr_00104sq_v03_00003hl_2_v01_00006en |  1.97531304389891e-06 |  5.12488674454805e-07 |
|     1571526327 | 2019-10-19 16:05:27 | en   | 19oct18b_AC39_3_good_00022gr_00104sq_v03_00003hl_2_v01_00007en |  2.86117762299688e-06 |  8.58676284494137e-07 |
|     1571526426 | 2019-10-19 16:07:06 | en   | 19oct18b_AC39_3_good_00022gr_00104sq_v03_00003hl_2_v01_00008en |  2.55896179748857e-06 |  1.56892011715898e-06 |
|     1571526453 | 2019-10-19 16:07:33 | en   | 19oct18b_AC39_3_good_00022gr_00104sq_v03_00003hl_2_v01_00009en |  1.78684362780028e-06 |  1.34299151864375e-06 |
|     1571526516 | 2019-10-19 16:08:36 | en   | 19oct18b_AC39_3_good_00022gr_00104sq_v03_00003hl_2_v01_00010en |  6.30457963577932e-07 |  4.34929052194149e-06 |
|     1571526580 | 2019-10-19 16:09:40 | en   | 19oct18b_AC39_3_good_00022gr_00104sq_v03_00003hl_2_v01_00011en | -9.84406644208416e-08 |  4.90362040837582e-06 |
|     1571526639 | 2019-10-19 16:10:39 | en   | 19oct18b_AC39_3_good_00022gr_00104sq_v03_00003hl_2_v01_00012en | -4.20233036756443e-07 |  4.17895875443362e-06 |
|     1571526699 | 2019-10-19 16:11:39 | en   | 19oct18b_AC39_3_good_00022gr_00104sq_v03_00003hl_2_v01_00013en | -3.87351983211773e-06 |  2.79343141807689e-06 |
|     1571526799 | 2019-10-19 16:13:19 | en   | 19oct18b_AC39_3_good_00022gr_00104sq_v03_00003hl_2_v01_00014en | -3.20449234973356e-06 |   2.7456047194508e-06 |
|     1571526827 | 2019-10-19 16:13:47 | en   | 19oct18b_AC39_3_good_00022gr_00104sq_v03_00003hl_2_v01_00015en | -2.96900610882691e-06 |  2.03346154710137e-06 |
|     1571526887 | 2019-10-19 16:14:47 | en   | 19oct18b_AC39_3_good_00022gr_00104sq_v03_00003hl_2_v01_00016en | -3.86825681653188e-06 |  1.81728822227981e-06 |
|     1571527865 | 2019-10-19 16:31:05 | en   | 19oct18b_AC39_3_good_00022gr_00104sq_v04_00004hl_2_v01_00002en | -2.58572347109615e-06 | -1.36139016234093e-06 |
